data,curs
27.07.2017,69.6816
26.07.2017,69.7005
25.07.2017,69.4708
22.07.2017,68.6623
21.07.2017,68.0037
20.07.2017,68.2762
19.07.2017,68.4008
18.07.2017,67.6184
15.07.2017,68.3597
14.07.2017,68.8139
13.07.2017,69.4494
12.07.2017,69.2007
11.07.2017,68.7737
08.07.2017,68.947
07.07.2017,68.3814
06.07.2017,67.6754
05.07.2017,67.2966
04.07.2017,67.2016
01.07.2017,67.8072
30.06.2017,67.4993
29.06.2017,67.6868
28.06.2017,65.9563
27.06.2017,66.0816
24.06.2017,66.678
23.06.2017,67.1495
22.06.2017,66.798
21.06.2017,65.321
20.06.2017,64.8614
17.06.2017,64.4561
16.06.2017,64.2795
15.06.2017,63.9481
14.06.2017,63.7729
10.06.2017,63.7852
09.06.2017,64.1488
08.06.2017,63.7179
07.06.2017,63.7817
06.06.2017,63.811
03.06.2017,63.6092
02.06.2017,63.531
01.06.2017,63.4107
31.05.2017,62.9484
30.05.2017,63.3684
27.05.2017,63.6689
26.05.2017,63.0116
25.05.2017,62.9203
24.05.2017,63.6189
23.05.2017,63.1713
20.05.2017,63.6479
19.05.2017,63.9967
18.05.2017,62.9568
17.05.2017,62.0382
16.05.2017,61.8449
13.05.2017,62.0915
12.05.2017,62.1595
11.05.2017,63.2634
06.05.2017,64.2398
05.05.2017,62.7298
04.05.2017,62.3224
03.05.2017,62.1515
29.04.2017,62.044
28.04.2017,62.1664
27.04.2017,61.5052
26.04.2017,60.7932
25.04.2017,60.8461
22.04.2017,60.3187
21.04.2017,60.6139
20.04.2017,60.2649
19.04.2017,59.6124
18.04.2017,59.8393
15.04.2017,59.7791
14.04.2017,60.2867
13.04.2017,60.2631
12.04.2017,60.3042
11.04.2017,60.7469
08.04.2017,60.5687
07.04.2017,60.0827
06.04.2017,59.6948
05.04.2017,60.2427
04.04.2017,59.8953
01.04.2017,59.8107
31.03.2017,60.595
30.03.2017,61.5347
29.03.2017,61.8102
28.03.2017,61.9615
25.03.2017,61.8636
24.03.2017,62.0959
23.03.2017,62.2699
22.03.2017,61.7308
21.03.2017,61.6956
18.03.2017,62.3722
17.03.2017,62.4897
16.03.2017,62.8428
15.03.2017,62.7447
14.03.2017,63.2661
11.03.2017,62.7408
10.03.2017,61.9911
08.03.2017,61.7063
07.03.2017,61.8606
04.03.2017,61.985
03.03.2017,61.5198
02.03.2017,61.5417
01.03.2017,61.3883
28.02.2017,61.2569
23.02.2017,60.4535
22.02.2017,61.209
21.02.2017,61.6987
18.02.2017,61.4496
17.02.2017,60.654
16.02.2017,60.0249
15.02.2017,61.2955
14.02.2017,61.7662
11.02.2017,62.6824
10.02.2017,63.0253
09.02.2017,63.4467
08.02.2017,63.2362
07.02.2017,63.1566
04.02.2017,63.8156
03.02.2017,64.7307
02.02.2017,65.0322
01.02.2017,64.285
31.01.2017,64.4333
28.01.2017,64.3429
27.01.2017,64.0248
26.01.2017,63.4254
25.01.2017,63.6225
24.01.2017,63.9424
21.01.2017,63.7272
20.01.2017,63.1803
19.01.2017,63.2252
18.01.2017,63.2864
17.01.2017,63.2308
14.01.2017,63.1222
13.01.2017,63.2759
12.01.2017,63.5184
11.01.2017,63.5445
10.01.2017,63.1125
31.12.2016,63.8111
30.12.2016,63.0214
29.12.2016,63.4879
28.12.2016,63.573
27.12.2016,63.7285
24.12.2016,63.5425
23.12.2016,63.5604
22.12.2016,63.6086
21.12.2016,64.2006
20.12.2016,64.6727
17.12.2016,64.4809
16.12.2016,64.6139
15.12.2016,64.7543
14.12.2016,64.9774
13.12.2016,65.072
10.12.2016,67.2086
09.12.2016,68.2458
08.12.2016,68.5002
07.12.2016,68.6902
06.12.2016,67.766
03.12.2016,68.4703
02.12.2016,67.6162
01.12.2016,69.3417
30.11.2016,68.8416
29.11.2016,69.1608
26.11.2016,68.4363
25.11.2016,68.0855
24.11.2016,68.054
23.11.2016,67.5413
22.11.2016,68.3611
19.11.2016,68.9889
18.11.2016,69.4984
17.11.2016,69.2388
16.11.2016,70.6156
15.11.2016,71.0488
12.11.2016,71.1253
11.11.2016,69.3392
10.11.2016,71.3491
09.11.2016,70.4542
08.11.2016,70.6944
04.11.2016,70.5977
03.11.2016,70.2339
02.11.2016,69.3647
01.11.2016,69.2863
29.10.2016,68.6783
28.10.2016,68.7576
27.10.2016,67.9253
26.10.2016,67.4958
25.10.2016,67.7302
22.10.2016,68.0267
21.10.2016,68.4741
20.10.2016,68.7674
19.10.2016,69.2608
18.10.2016,69.3587
15.10.2016,69.3746
14.10.2016,69.7255
13.10.2016,69.1173
12.10.2016,69.1231
11.10.2016,69.7253
08.10.2016,69.2312
07.10.2016,69.8518
06.10.2016,70.0782
05.10.2016,69.7556
04.10.2016,70.2411
01.10.2016,70.9338
30.09.2016,70.8823
29.09.2016,71.5738
28.09.2016,71.6409
27.09.2016,72.0604
24.09.2016,71.5854
23.09.2016,71.6728
22.09.2016,71.8404
21.09.2016,72.5279
20.09.2016,72.4477
17.09.2016,73.0208
16.09.2016,73.2126
15.09.2016,72.946
14.09.2016,72.7559
13.09.2016,73.1986
10.09.2016,72.3359
09.09.2016,72.0464
08.09.2016,72.4022
07.09.2016,72.3639
06.09.2016,72.3742
03.09.2016,73.7199
02.09.2016,72.6828
01.09.2016,72.6859
31.08.2016,72.5013
30.08.2016,72.7996
27.08.2016,73.0892
26.08.2016,73.2135
25.08.2016,73.2074
24.08.2016,73.4733
23.08.2016,72.4457
20.08.2016,72.4558
19.08.2016,71.9371
18.08.2016,72.0832
17.08.2016,71.9645
16.08.2016,71.7263
13.08.2016,71.7158
12.08.2016,72.4644
11.08.2016,72.2349
10.08.2016,71.7556
09.08.2016,72.1476
06.08.2016,73.0303
05.08.2016,73.9232
04.08.2016,74.7978
03.08.2016,74.9007
02.08.2016,73.6523
30.07.2016,74.3799
29.07.2016,73.4047
28.07.2016,72.515
27.07.2016,72.3478
26.07.2016,71.209
23.07.2016,71.2513
22.07.2016,70.3022
21.07.2016,69.6967
20.07.2016,69.6974
19.07.2016,69.7741
16.07.2016,70.3395
15.07.2016,70.5644
14.07.2016,70.5577
13.07.2016,70.9833
12.07.2016,70.8152
09.07.2016,71.1684
08.07.2016,70.9482
07.07.2016,71.5135
06.07.2016,71.6327
05.07.2016,70.8553
02.07.2016,71.0519
01.07.2016,71.2926
30.06.2016,71.2102
29.06.2016,71.7117
28.06.2016,71.942
25.06.2016,72.6582
24.06.2016,72.9016
23.06.2016,71.8082
22.06.2016,72.7865
21.06.2016,72.7792
18.06.2016,73.5609
17.06.2016,74.246
16.06.2016,73.9441
15.06.2016,74.3174
11.06.2016,73.1909
10.06.2016,72.5682
09.06.2016,73.5538
08.06.2016,74.1164
07.06.2016,74.6907
04.06.2016,74.561
03.06.2016,74.8191
02.06.2016,74.2098
01.06.2016,73.4406
31.05.2016,73.497
28.05.2016,73.8474
27.05.2016,72.8418
26.05.2016,73.4596
25.05.2016,75.0349
24.05.2016,75.2675
21.05.2016,74.4623
20.05.2016,74.2755
19.05.2016,73.3077
18.05.2016,73.1006
17.05.2016,73.4549
14.05.2016,73.6248
13.05.2016,74.1137
12.05.2016,75.4505
11.05.2016,75.5406
07.05.2016,75.5789
06.05.2016,75.5713
05.05.2016,76.0512
30.04.2016,73.3015
29.04.2016,73.9166
28.04.2016,73.8023
27.04.2016,74.9024
26.04.2016,74.9515
23.04.2016,74.6959
22.04.2016,73.4592
21.04.2016,75.0107
20.04.2016,74.3719
19.04.2016,77.1273
16.04.2016,74.3405
15.04.2016,74.794
14.04.2016,74.6578
13.04.2016,75.8529
12.04.2016,76.4957
09.04.2016,76.6888
08.04.2016,77.3688
07.04.2016,77.813
06.04.2016,78.2798
05.04.2016,78.1662
02.04.2016,76.4266
01.04.2016,76.9207
31.03.2016,76.5386
30.03.2016,76.8611
29.03.2016,75.6975
26.03.2016,76.4004
25.03.2016,76.929
24.03.2016,75.6902
23.03.2016,76.14
22.03.2016,77.4647
19.03.2016,77.1992
18.03.2016,77.1572
17.03.2016,78.7532
16.03.2016,78.3285
15.03.2016,78.1798
12.03.2016,78.4131
11.03.2016,77.9817
10.03.2016,79.4488
05.03.2016,80.1161
04.03.2016,80.21
03.03.2016,79.9721
02.03.2016,80.5333
01.03.2016,83.1023
27.02.2016,82.9748
26.02.2016,84.2155
25.02.2016,84.0779
21.02.2016,85.8563
20.02.2016,84.9187
19.02.2016,84.0521
18.02.2016,86.9588
17.02.2016,85.0894
16.02.2016,87.1905
13.02.2016,89.8454
12.02.2016,89.3439
11.02.2016,89.2213
10.02.2016,88.0435
09.02.2016,85.6543
06.02.2016,86.5754
05.02.2016,84.8104
04.02.2016,86.5115
03.02.2016,84.9719
02.02.2016,82.8141
30.01.2016,81.9077
29.01.2016,84.137
28.01.2016,85.8459
27.01.2016,88.8858
26.01.2016,84.1603
23.01.2016,87.2266
22.01.2016,91.1814
21.01.2016,87.0341
20.01.2016,85.2988
19.01.2016,85.622
16.01.2016,83.2951
15.01.2016,83.1499
14.01.2016,82.7175
13.01.2016,83.4372
12.01.2016,82.809
01.01.2016,79.6395
31.12.2015,79.6972
30.12.2015,79.547
29.12.2015,77.6032
26.12.2015,77.05
25.12.2015,76.0441
24.12.2015,77.5443
23.12.2015,77.6145
22.12.2015,77.483
19.12.2015,77.4052
18.12.2015,76.6788
17.12.2015,77.04
16.12.2015,78.2312
15.12.2015,76.9659
12.12.2015,75.7472
11.12.2015,76.0674
10.12.2015,75.5595
09.12.2015,75.3111
08.12.2015,74.4079
05.12.2015,73.6721
04.12.2015,71.7404
03.12.2015,70.8647
02.12.2015,70.1345
01.12.2015,70.6478
28.11.2015,70.3859
27.11.2015,69.7034
26.11.2015,69.8987
25.11.2015,69.8076
24.11.2015,69.7037
21.11.2015,69.3886
20.11.2015,69.339
19.11.2015,69.0021
18.11.2015,69.7819
17.11.2015,71.3987
14.11.2015,71.8184
13.11.2015,70.337
12.11.2015,69.3797
11.11.2015,69.2394
10.11.2015,69.6136
07.11.2015,69.2555
06.11.2015,68.8261
04.11.2015,70.3782
03.11.2015,70.3961
31.10.2015,70.7537
30.10.2015,70.1427
29.10.2015,72.1479
28.10.2015,70.2124
27.10.2015,69.0104
24.10.2015,68.7903
23.10.2015,71.0895
22.10.2015,71.1738
21.10.2015,70.529
20.10.2015,69.7796
17.10.2015,69.771
16.10.2015,71.281
15.10.2015,72.0506
14.10.2015,70.8977
13.10.2015,69.5499
10.10.2015,69.345
09.10.2015,70.3052
08.10.2015,70.4691
07.10.2015,72.9468
06.10.2015,73.7951
03.10.2015,73.6302
02.10.2015,72.4865
01.10.2015,73.776
30.09.2015,74.5825
29.09.2015,73.2684
26.09.2015,73.1397
25.09.2015,74.5435
24.09.2015,73.5367
23.09.2015,73.9568
22.09.2015,74.8304
19.09.2015,74.9726
18.09.2015,73.9378
17.09.2015,74.2407
16.09.2015,75.9013
15.09.2015,77.1313
12.09.2015,76.8165
11.09.2015,76.6951
10.09.2015,75.5742
09.09.2015,76.9246
08.09.2015,76.3692
05.09.2015,75.4011
04.09.2015,75.2659
03.09.2015,75.0901
02.09.2015,73.8449
01.09.2015,74.8478
29.08.2015,75.0469
28.08.2015,76.3369
27.08.2015,79.7252
26.08.2015,80.7248
25.08.2015,81.1533
22.08.2015,76.6709
21.08.2015,74.4738
20.08.2015,72.7085
19.08.2015,72.9187
18.08.2015,72.5712
15.08.2015,72.365
14.08.2015,71.1475
13.08.2015,72.2078
12.08.2015,69.6762
11.08.2015,70.754
08.08.2015,69.8089
07.08.2015,69.6314
06.08.2015,68.1435
05.08.2015,68.9961
04.08.2015,68.577
01.08.2015,66.0002
31.07.2015,64.6478
30.07.2015,65.9882
29.07.2015,66.6248
28.07.2015,65.083
25.07.2015,63.609
24.07.2015,62.933
23.07.2015,62.3948
22.07.2015,61.7622
21.07.2015,61.6929
18.07.2015,61.9183
17.07.2015,62.1841
16.07.2015,62.3986
15.07.2015,62.6239
14.07.2015,62.9819
11.07.2015,62.9474
10.07.2015,63.043
09.07.2015,63.0822
08.07.2015,63.0441
07.07.2015,62.4246
04.07.2015,61.7492
03.07.2015,61.5661
02.07.2015,61.6556
01.07.2015,62.3803
30.06.2015,61.5206
27.06.2015,61.4066
26.06.2015,61.1986
25.06.2015,60.5852
24.06.2015,61.0546
23.06.2015,60.8567
20.06.2015,60.913
19.06.2015,60.6417
18.06.2015,60.7452
17.06.2015,61.104
16.06.2015,62.1045
12.06.2015,61.4754
11.06.2015,62.2064
10.06.2015,63.0721
09.06.2015,62.5053
06.06.2015,63.3221
05.06.2015,61.9471
04.06.2015,59.113
03.06.2015,58.6037
02.06.2015,57.702
30.05.2015,58.0145
29.05.2015,57.1433
28.05.2015,55.6757
27.05.2015,54.8412
26.05.2015,54.7477
23.05.2015,55.5508
22.05.2015,55.5714
21.05.2015,55.2441
20.05.2015,55.1085
19.05.2015,56.103
16.05.2015,56.9881
15.05.2015,57.1383
14.05.2015,55.7138
13.05.2015,57.1102
09.05.2015,56.8971
08.05.2015,57.2207
07.05.2015,56.1843
06.05.2015,57.4093
01.05.2015,57.1578
30.04.2015,56.806
29.04.2015,56.9016
28.04.2015,55.8747
25.04.2015,54.659
24.04.2015,55.1255
23.04.2015,57.7226
22.04.2015,57.5998
21.04.2015,55.5496
18.04.2015,54.5163
17.04.2015,52.9087
16.04.2015,53.6598
15.04.2015,54.8387
14.04.2015,55.5201
11.04.2015,54.2749
10.04.2015,56.5251
09.04.2015,58.7003
08.04.2015,60.4124
07.04.2015,62.0377
04.04.2015,61.7363
03.04.2015,61.6919
02.04.2015,62.7476
01.04.2015,62.0487
31.03.2015,63.3695
28.03.2015,62.5655
27.03.2015,62.0811
26.03.2015,62.7651
25.03.2015,64.3425
24.03.2015,64.1473
21.03.2015,64.0504
20.03.2015,64.1446
19.03.2015,65.0108
18.03.2015,65.4314
17.03.2015,65.4063
14.03.2015,64.965
13.03.2015,64.6232
12.03.2015,66.9168
11.03.2015,65.5242
07.03.2015,66.1012
06.03.2015,68.3086
05.03.2015,69.1138
04.03.2015,69.8487
03.03.2015,69.5424
28.02.2015,68.6857
27.02.2015,68.9797
26.02.2015,71.1655
25.02.2015,71.9422
21.02.2015,70.0315
20.02.2015,70.9408
19.02.2015,71.08
18.02.2015,71.3243
17.02.2015,71.5426
14.02.2015,74.3675
13.02.2015,74.8311
12.02.2015,74.7386
11.02.2015,74.1382
10.02.2015,74.5833
07.02.2015,75.6591
06.02.2015,77.9356
05.02.2015,75.0415
04.02.2015,76.8271
03.02.2015,78.79
31.01.2015,78.1105
30.01.2015,77.569
29.01.2015,76.2629
28.01.2015,76.2922
27.01.2015,73.5633
24.01.2015,71.9067
23.01.2015,75.7724
22.01.2015,75.8218
21.01.2015,75.2735
20.01.2015,75.174
17.01.2015,75.8623
16.01.2015,76.3352
15.01.2015,77.9629
14.01.2015,76.7735
13.01.2015,74.3551
01.01.2015,68.3681
31.12.2014,68.3427
30.12.2014,69.059
27.12.2014,63.5131
26.12.2014,64.3177
25.12.2014,66.4031
24.12.2014,66.7539
23.12.2014,69.2503
20.12.2014,74.5727
19.12.2014,73.3414
18.12.2014,84.589
17.12.2014,76.1516
16.12.2014,72.6642
13.12.2014,70.5289
12.12.2014,68.2942
11.12.2014,67.1989
10.12.2014,66.8809
09.12.2014,65.4248
06.12.2014,65.7168
05.12.2014,64.8443
04.12.2014,67.2652
03.12.2014,63.2414
02.12.2014,64.4425
29.11.2014,61.4108
28.11.2014,59.6215
27.11.2014,57.9052
26.11.2014,55.8779
25.11.2014,55.5336
22.11.2014,57.4377
21.11.2014,58.5817
20.11.2014,58.909
19.11.2014,58.6448
18.11.2014,59.3081
15.11.2014,58.9793
14.11.2014,57.4235
13.11.2014,57.8575
12.11.2014,57.0494
11.11.2014,57.2418
08.11.2014,59.3153
07.11.2014,56.545
06.11.2014,55.6234
01.11.2014,52.7219
31.10.2014,54.6378
30.10.2014,54.3393
29.10.2014,53.8693
28.10.2014,53.2342
25.10.2014,52.9065
24.10.2014,52.4424
23.10.2014,52.1388
22.10.2014,52.6468
21.10.2014,52.1198
18.10.2014,52.5253
17.10.2014,52.1504
16.10.2014,51.7829
15.10.2014,51.5141
14.10.2014,51.0798
11.10.2014,51.0538
10.10.2014,50.9585
09.10.2014,50.5091
08.10.2014,50.2017
07.10.2014,50.0775
04.10.2014,50.2021
03.10.2014,49.9484
02.10.2014,50.0554
01.10.2014,49.9817
30.09.2014,49.954
27.09.2014,49.3386
26.09.2014,48.8449
25.09.2014,49.3145
24.09.2014,49.6912
23.09.2014,49.6193
20.09.2014,49.5379
19.09.2014,49.4592
18.09.2014,49.6923
17.09.2014,50.0582
16.09.2014,49.1958
13.09.2014,48.6647
12.09.2014,48.2484
11.09.2014,48.0636
10.09.2014,47.7118
09.09.2014,47.9789
06.09.2014,47.7806
05.09.2014,48.3786
04.09.2014,49.0213
03.09.2014,49.0193
02.09.2014,48.9677
30.08.2014,48.6315
29.08.2014,47.952
28.08.2014,47.6177
27.08.2014,47.7282
26.08.2014,47.6641
23.08.2014,47.8548
22.08.2014,48.1686
21.08.2014,48.1924
20.08.2014,48.2133
19.08.2014,48.2398
16.08.2014,48.1231
15.08.2014,48.1416
14.08.2014,48.411
13.08.2014,48.2402
12.08.2014,48.2856
09.08.2014,48.7722
08.08.2014,48.4947
07.08.2014,48.2432
06.08.2014,48.049
05.08.2014,47.8671
02.08.2014,47.8244
01.08.2014,47.4699
31.07.2014,47.8958
30.07.2014,47.8635
29.07.2014,47.4799
26.07.2014,47.2206
25.07.2014,47.1702
24.07.2014,46.8718
23.07.2014,47.3758
22.07.2014,47.5048
19.07.2014,47.5505
18.07.2014,47.0702
17.07.2014,46.6299
16.07.2014,46.791
15.07.2014,46.6835
12.07.2014,46.3328
11.07.2014,46.1649
10.07.2014,46.4146
09.07.2014,46.8122
08.07.2014,46.9448
05.07.2014,46.687
04.07.2014,46.6863
03.07.2014,46.8398
02.07.2014,46.8335
01.07.2014,46.1827
28.06.2014,45.8251
27.06.2014,46.0226
26.06.2014,46.1576
25.06.2014,46.2212
24.06.2014,46.6478
21.06.2014,46.8821
20.06.2014,46.696
19.06.2014,47.1715
18.06.2014,47.2121
17.06.2014,46.8085
12.06.2014,46.4764
11.06.2014,46.7269
10.06.2014,46.8746
07.06.2014,47.3211
06.06.2014,47.4908
05.06.2014,47.8253
04.06.2014,47.6296
03.06.2014,47.5463
31.05.2014,47.2677
30.05.2014,47.1145
29.05.2014,47.0161
28.05.2014,46.7712
27.05.2014,46.4266
24.05.2014,46.835
23.05.2014,46.8507
22.05.2014,47.3171
21.05.2014,47.3995
20.05.2014,47.6416
17.05.2014,47.6999
16.05.2014,47.5674
15.05.2014,47.6173
14.05.2014,48.0073
13.05.2014,48.4759
09.05.2014,48.7642
08.05.2014,49.412
07.05.2014,49.507
06.05.2014,49.7361
01.05.2014,49.3188
30.04.2014,49.5064
29.04.2014,49.8219
26.04.2014,49.6969
25.04.2014,49.3175
24.04.2014,49.282
23.04.2014,49.2185
22.04.2014,49.2978
19.04.2014,49.1041
18.04.2014,49.7289
17.04.2014,49.886
16.04.2014,49.6836
15.04.2014,49.8232
12.04.2014,49.4994
11.04.2014,49.2266
10.04.2014,49.2911
09.04.2014,48.86
08.04.2014,48.6159
05.04.2014,48.6435
04.04.2014,48.8834
03.04.2014,48.6826
02.04.2014,48.2596
01.04.2014,48.968
29.03.2014,49.0519
28.03.2014,49.0484
27.03.2014,48.9521
26.03.2014,49.7042
25.03.2014,49.9167
22.03.2014,50.1804
21.03.2014,49.9628
20.03.2014,50.4146
19.03.2014,50.7621
18.03.2014,50.9442
15.03.2014,50.7635
14.03.2014,50.8096
13.03.2014,50.5593
12.03.2014,50.4707
08.03.2014,50.2625
07.03.2014,49.5925
06.03.2014,49.5446
05.03.2014,49.952
04.03.2014,50.1513
01.03.2014,49.5839
28.02.2014,49.3454
27.02.2014,49.1823
26.02.2014,48.8654
25.02.2014,48.7959
22.02.2014,48.9497
21.02.2014,49.1975
20.02.2014,48.973
19.02.2014,48.3086
18.02.2014,48.1188
15.02.2014,48.2618
14.02.2014,47.4913
13.02.2014,47.4154
12.02.2014,47.5319
11.02.2014,47.3758
08.02.2014,47.0205
07.02.2014,46.9497
06.02.2014,47.2159
05.02.2014,47.9535
04.02.2014,47.5351
01.02.2014,47.6408
31.01.2014,48.0951
30.01.2014,47.2238
29.01.2014,47.3739
28.01.2014,47.4962
25.01.2014,46.8985
24.01.2014,46.105
23.01.2014,45.9125
22.01.2014,45.8242
21.01.2014,45.5424
18.01.2014,45.5175
17.01.2014,45.4926
16.01.2014,45.4878
15.01.2014,45.4139
14.01.2014,45.2855
11.01.2014,45.2069
10.01.2014,45.0672
01.01.2014,45.0559
31.12.2013,44.9699
